Gene stable ID,Gene stable ID version,Ensemble_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSDARG00000088891,ENSDARG00000088891.4,ENSDART00000144003,ENSDART00000144003.2,1,protein_coding
ENSDARG00000105177,ENSDARG00000105177.2,ENSDART00000162317,ENSDART00000162317.2,1,protein_coding
ENSDARG00000105833,ENSDARG00000105833.2,ENSDART00000133527,ENSDART00000133527.3,1,protein_coding
ENSDARG00000041982,ENSDARG00000041982.9,ENSDART00000138748,ENSDART00000138748.2,1,protein_coding
ENSDARG00000018623,ENSDARG00000018623.8,ENSDART00000011785,ENSDART00000011785.8,1,protein_coding
ENSDARG00000057108,ENSDARG00000057108.6,ENSDART00000132915,ENSDART00000132915.2,1,protein_coding
ENSDARG00000076439,ENSDARG00000076439.4,ENSDART00000114857,ENSDART00000114857.4,1,protein_coding
ENSDARG00000020455,ENSDARG00000020455.8,ENSDART00000145319,ENSDART00000145319.4,1,protein_coding
ENSDARG00000038785,ENSDARG00000038785.5,ENSDART00000056640,ENSDART00000056640.4,1,protein_coding
ENSDARG00000024619,ENSDARG00000024619.7,ENSDART00000131134,ENSDART00000131134.3,1,protein_coding
ENSDARG00000009899,ENSDARG00000009899.11,ENSDART00000139537,ENSDART00000139537.2,1,protein_coding
ENSDARG00000070654,ENSDARG00000070654.6,ENSDART00000103944,ENSDART00000103944.5,1,protein_coding
ENSDARG00000013329,ENSDARG00000013329.7,ENSDART00000005326,ENSDART00000005326.5,1,protein_coding
ENSDARG00000068240,ENSDARG00000068240.6,ENSDART00000143469,ENSDART00000143469.2,1,protein_coding
ENSDARG00000029747,ENSDARG00000029747.9,ENSDART00000047195,ENSDART00000047195.6,1,protein_coding
ENSDARG00000040553,ENSDARG00000040553.7,ENSDART00000122891,ENSDART00000122891.3,1,protein_coding
ENSDARG00000017193,ENSDARG00000017193.7,ENSDART00000010236,ENSDART00000010236.7,1,protein_coding
ENSDARG00000096306,ENSDARG00000096306.2,ENSDART00000151416,ENSDART00000151416.2,1,protein_coding
ENSDARG00000070019,ENSDARG00000070019.5,ENSDART00000102410,ENSDART00000102410.5,1,protein_coding
ENSDARG00000003109,ENSDARG00000003109.10,ENSDART00000020638,ENSDART00000020638.8,1,protein_coding
ENSDARG00000104639,ENSDARG00000104639.3,ENSDART00000161549,ENSDART00000161549.3,1,protein_coding
ENSDARG00000021225,ENSDARG00000021225.9,ENSDART00000015723,ENSDART00000015723.8,1,protein_coding
ENSDARG00000076609,ENSDARG00000076609.4,ENSDART00000110305,ENSDART00000110305.4,1,protein_coding
ENSDARG00000098437,ENSDARG00000098437.2,ENSDART00000158137,ENSDART00000158137.2,1,protein_coding
ENSDARG00000102339,ENSDARG00000102339.2,ENSDART00000170314,ENSDART00000170314.2,1,protein_coding
ENSDARG00000005122,ENSDARG00000005122.11,ENSDART00000047201,ENSDART00000047201.6,1,protein_coding
ENSDARG00000053569,ENSDARG00000053569.5,ENSDART00000075617,ENSDART00000075617.5,1,protein_coding
ENSDARG00000090969,ENSDARG00000090969.4,ENSDART00000128032,ENSDART00000128032.3,1,protein_coding
ENSDARG00000069122,ENSDARG00000069122.6,ENSDART00000135236,ENSDART00000135236.3,1,protein_coding
ENSDARG00000056617,ENSDARG00000056617.8,ENSDART00000079095,ENSDART00000079095.4,1,protein_coding
ENSDARG00000018106,ENSDARG00000018106.8,ENSDART00000020786,ENSDART00000020786.8,1,protein_coding
ENSDARG00000068761,ENSDARG00000068761.3,ENSDART00000099572,ENSDART00000099572.3,1,protein_coding
ENSDARG00000060115,ENSDARG00000060115.7,ENSDART00000084389,ENSDART00000084389.5,1,protein_coding
ENSDARG00000039052,ENSDARG00000039052.7,ENSDART00000057022,ENSDART00000057022.7,1,protein_coding
ENSDARG00000093089,ENSDARG00000093089.3,ENSDART00000133039,ENSDART00000133039.2,1,protein_coding
ENSDARG00000056695,ENSDARG00000056695.8,ENSDART00000054362,ENSDART00000054362.7,1,protein_coding
ENSDARG00000060496,ENSDARG00000060496.7,ENSDART00000154869,ENSDART00000154869.3,1,protein_coding
ENSDARG00000024465,ENSDARG00000024465.7,ENSDART00000028941,ENSDART00000028941.7,1,protein_coding
ENSDARG00000103417,ENSDARG00000103417.2,ENSDART00000169189,ENSDART00000169189.2,1,protein_coding
ENSDARG00000040556,ENSDARG00000040556.7,ENSDART00000192889,ENSDART00000192889.1,1,protein_coding
ENSDARG00000070161,ENSDARG00000070161.6,ENSDART00000137516,ENSDART00000137516.4,1,protein_coding
ENSDARG00000093022,ENSDARG00000093022.4,ENSDART00000181048,ENSDART00000181048.1,1,protein_coding
ENSDARG00000095830,ENSDARG00000095830.3,ENSDART00000046420,ENSDART00000046420.7,1,protein_coding
ENSDARG00000030913,ENSDARG00000030913.9,ENSDART00000047471,ENSDART00000047471.8,1,protein_coding
ENSDARG00000074393,ENSDARG00000074393.5,ENSDART00000154960,ENSDART00000154960.3,1,protein_coding
ENSDARG00000038000,ENSDARG00000038000.4,ENSDART00000055385,ENSDART00000055385.4,1,protein_coding
ENSDARG00000043740,ENSDARG00000043740.6,ENSDART00000064233,ENSDART00000064233.5,1,protein_coding
ENSDARG00000054378,ENSDARG00000054378.7,ENSDART00000185311,ENSDART00000185311.1,1,protein_coding
ENSDARG00000095890,ENSDARG00000095890.3,ENSDART00000167736,ENSDART00000167736.2,1,protein_coding
ENSDARG00000008912,ENSDARG00000008912.13,ENSDART00000145182,ENSDART00000145182.3,1,protein_coding
ENSDARG00000022858,ENSDARG00000022858.10,ENSDART00000003156,ENSDART00000003156.10,1,protein_coding
ENSDARG00000101688,ENSDARG00000101688.2,ENSDART00000170066,ENSDART00000170066.2,1,protein_coding
ENSDARG00000000568,ENSDARG00000000568.9,ENSDART00000185845,ENSDART00000185845.1,1,protein_coding
ENSDARG00000060025,ENSDARG00000060025.8,ENSDART00000139568,ENSDART00000139568.3,1,protein_coding
ENSDARG00000057143,ENSDARG00000057143.6,ENSDART00000022685,ENSDART00000022685.9,1,protein_coding
ENSDARG00000043816,ENSDARG00000043816.7,ENSDART00000064335,ENSDART00000064335.6,1,protein_coding
ENSDARG00000110973,ENSDARG00000110973.1,ENSDART00000189974,ENSDART00000189974.1,1,protein_coding
ENSDARG00000090429,ENSDARG00000090429.4,ENSDART00000136721,ENSDART00000136721.2,1,protein_coding
ENSDARG00000039051,ENSDARG00000039051.8,ENSDART00000057021,ENSDART00000057021.7,1,protein_coding
ENSDARG00000069114,ENSDARG00000069114.6,ENSDART00000159686,ENSDART00000159686.2,1,protein_coding
ENSDARG00000038185,ENSDARG00000038185.5,ENSDART00000055675,ENSDART00000055675.5,1,protein_coding
ENSDARG00000060106,ENSDARG00000060106.6,ENSDART00000084378,ENSDART00000084378.5,1,protein_coding
ENSDARG00000058690,ENSDARG00000058690.8,ENSDART00000112404,ENSDART00000112404.3,1,protein_coding
ENSDARG00000037000,ENSDARG00000037000.6,ENSDART00000053776,ENSDART00000053776.5,1,protein_coding
ENSDARG00000070903,ENSDARG00000070903.6,ENSDART00000148741,ENSDART00000148741.2,1,protein_coding
ENSDARG00000073786,ENSDARG00000073786.4,ENSDART00000110715,ENSDART00000110715.4,1,protein_coding
ENSDARG00000013687,ENSDARG00000013687.11,ENSDART00000061430,ENSDART00000061430.7,1,protein_coding
ENSDARG00000092949,ENSDARG00000092949.4,ENSDART00000132264,ENSDART00000132264.2,1,protein_coding
ENSDARG00000029112,ENSDARG00000029112.6,ENSDART00000048036,ENSDART00000048036.6,1,protein_coding
ENSDARG00000096073,ENSDARG00000096073.3,ENSDART00000110976,ENSDART00000110976.4,1,protein_coding
ENSDARG00000099345,ENSDARG00000099345.3,ENSDART00000158108,ENSDART00000158108.3,1,protein_coding
ENSDARG00000075758,ENSDARG00000075758.4,ENSDART00000112394,ENSDART00000112394.4,1,protein_coding
ENSDARG00000009401,ENSDARG00000009401.10,ENSDART00000012522,ENSDART00000012522.9,1,protein_coding
ENSDARG00000017425,ENSDARG00000017425.9,ENSDART00000065238,ENSDART00000065238.5,1,protein_coding
ENSDARG00000093021,ENSDARG00000093021.2,ENSDART00000133176,ENSDART00000133176.2,1,protein_coding
ENSDARG00000004724,ENSDARG00000004724.11,ENSDART00000006061,ENSDART00000006061.10,1,protein_coding
ENSDARG00000034757,ENSDARG00000034757.8,ENSDART00000011480,ENSDART00000011480.8,1,protein_coding
ENSDARG00000099137,ENSDARG00000099137.3,ENSDART00000160702,ENSDART00000160702.2,1,protein_coding
ENSDARG00000041205,ENSDARG00000041205.8,ENSDART00000011519,ENSDART00000011519.9,1,protein_coding
ENSDARG00000069116,ENSDARG00000069116.3,ENSDART00000100321,ENSDART00000100321.3,1,protein_coding
ENSDARG00000074703,ENSDARG00000074703.4,ENSDART00000099754,ENSDART00000099754.5,1,protein_coding
ENSDARG00000058158,ENSDARG00000058158.6,ENSDART00000080969,ENSDART00000080969.4,1,protein_coding
ENSDARG00000103114,ENSDARG00000103114.2,ENSDART00000159956,ENSDART00000159956.2,1,protein_coding
ENSDARG00000104704,ENSDARG00000104704.2,ENSDART00000171001,ENSDART00000171001.2,1,protein_coding
ENSDARG00000061852,ENSDARG00000061852.6,ENSDART00000088697,ENSDART00000088697.6,1,protein_coding
ENSDARG00000020427,ENSDARG00000020427.9,ENSDART00000134543,ENSDART00000134543.3,1,protein_coding
ENSDARG00000035607,ENSDARG00000035607.8,ENSDART00000145210,ENSDART00000145210.3,1,protein_coding
ENSDARG00000015971,ENSDARG00000015971.14,ENSDART00000123759,ENSDART00000123759.3,1,protein_coding
ENSDARG00000090464,ENSDARG00000090464.4,ENSDART00000134089,ENSDART00000134089.3,1,protein_coding
ENSDARG00000044874,ENSDARG00000044874.9,ENSDART00000129211,ENSDART00000129211.4,1,protein_coding
ENSDARG00000099445,ENSDARG00000099445.3,ENSDART00000166292,ENSDART00000166292.2,1,protein_coding
ENSDARG00000111623,ENSDARG00000111623.1,ENSDART00000150415,ENSDART00000150415.2,1,protein_coding
ENSDARG00000105387,ENSDARG00000105387.2,ENSDART00000173298,ENSDART00000173298.2,1,protein_coding
ENSDARG00000061940,ENSDARG00000061940.7,ENSDART00000159569,ENSDART00000159569.3,1,protein_coding
ENSDARG00000069211,ENSDARG00000069211.5,ENSDART00000100536,ENSDART00000100536.4,1,protein_coding
ENSDARG00000098051,ENSDARG00000098051.2,ENSDART00000156485,ENSDART00000156485.2,1,protein_coding
ENSDARG00000046091,ENSDARG00000046091.7,ENSDART00000132130,ENSDART00000132130.2,1,protein_coding
ENSDARG00000030933,ENSDARG00000030933.9,ENSDART00000155473,ENSDART00000155473.2,1,protein_coding
ENSDARG00000063292,ENSDARG00000063292.7,ENSDART00000092347,ENSDART00000092347.7,1,protein_coding
ENSDARG00000073773,ENSDARG00000073773.5,ENSDART00000110364,ENSDART00000110364.4,1,protein_coding
ENSDARG00000075828,ENSDARG00000075828.5,ENSDART00000152872,ENSDART00000152872.2,1,protein_coding
ENSDARG00000116428,ENSDARG00000116428.1,ENSDART00000150706,ENSDART00000150706.2,1,protein_coding
ENSDARG00000075821,ENSDARG00000075821.6,ENSDART00000166663,ENSDART00000166663.2,1,protein_coding
ENSDARG00000100633,ENSDARG00000100633.2,ENSDART00000170548,ENSDART00000170548.2,1,protein_coding
ENSDARG00000061948,ENSDARG00000061948.6,ENSDART00000145944,ENSDART00000145944.2,1,protein_coding
ENSDARG00000034677,ENSDARG00000034677.8,ENSDART00000075926,ENSDART00000075926.6,1,protein_coding
ENSDARG00000096169,ENSDARG00000096169.2,ENSDART00000141992,ENSDART00000141992.3,1,protein_coding
ENSDARG00000095268,ENSDARG00000095268.2,ENSDART00000134811,ENSDART00000134811.2,1,protein_coding
ENSDARG00000055538,ENSDARG00000055538.8,ENSDART00000158399,ENSDART00000158399.2,1,protein_coding
ENSDARG00000018181,ENSDARG00000018181.7,ENSDART00000013432,ENSDART00000013432.7,1,protein_coding
ENSDARG00000007892,ENSDARG00000007892.7,ENSDART00000022682,ENSDART00000022682.7,1,protein_coding
ENSDARG00000090372,ENSDARG00000090372.3,ENSDART00000113372,ENSDART00000113372.4,1,protein_coding
ENSDARG00000102956,ENSDARG00000102956.2,ENSDART00000161454,ENSDART00000161454.2,1,protein_coding
ENSDARG00000096087,ENSDARG00000096087.2,ENSDART00000150479,ENSDART00000150479.2,1,protein_coding
ENSDARG00000015156,ENSDARG00000015156.12,ENSDART00000113707,ENSDART00000113707.5,1,protein_coding
ENSDARG00000056479,ENSDARG00000056479.7,ENSDART00000078980,ENSDART00000078980.6,1,protein_coding
ENSDARG00000105440,ENSDARG00000105440.2,ENSDART00000173294,ENSDART00000173294.2,1,protein_coding
ENSDARG00000045399,ENSDARG00000045399.4,ENSDART00000066760,ENSDART00000066760.4,1,protein_coding
ENSDARG00000096168,ENSDARG00000096168.4,ENSDART00000131970,ENSDART00000131970.3,1,protein_coding
ENSDARG00000039605,ENSDARG00000039605.4,ENSDART00000057869,ENSDART00000057869.4,1,protein_coding
ENSDARG00000069804,ENSDARG00000069804.7,ENSDART00000114536,ENSDART00000114536.4,1,protein_coding
ENSDARG00000012496,ENSDARG00000012496.8,ENSDART00000131104,ENSDART00000131104.3,1,protein_coding
ENSDARG00000116643,ENSDARG00000116643.1,ENSDART00000150821,ENSDART00000150821.2,1,protein_coding
ENSDARG00000006040,ENSDARG00000006040.9,ENSDART00000019325,ENSDART00000019325.9,1,protein_coding
ENSDARG00000090812,ENSDARG00000090812.2,ENSDART00000124961,ENSDART00000124961.2,1,protein_coding
ENSDARG00000098612,ENSDARG00000098612.2,ENSDART00000166467,ENSDART00000166467.2,1,protein_coding
ENSDARG00000041140,ENSDARG00000041140.9,ENSDART00000100665,ENSDART00000100665.6,1,protein_coding
ENSDARG00000044972,ENSDARG00000044972.7,ENSDART00000066107,ENSDART00000066107.4,1,protein_coding
ENSDARG00000036684,ENSDARG00000036684.6,ENSDART00000053285,ENSDART00000053285.6,1,protein_coding
ENSDARG00000075297,ENSDARG00000075297.2,ENSDART00000113706,ENSDART00000113706.2,1,protein_coding
ENSDARG00000071560,ENSDARG00000071560.3,ENSDART00000105887,ENSDART00000105887.3,1,protein_coding
ENSDARG00000102157,ENSDARG00000102157.2,ENSDART00000171561,ENSDART00000171561.2,1,protein_coding
ENSDARG00000059028,ENSDARG00000059028.7,ENSDART00000135464,ENSDART00000135464.3,1,protein_coding
ENSDARG00000076013,ENSDARG00000076013.4,ENSDART00000138834,ENSDART00000138834.2,1,protein_coding
ENSDARG00000076169,ENSDARG00000076169.5,ENSDART00000101700,ENSDART00000101700.5,1,protein_coding
ENSDARG00000100341,ENSDARG00000100341.2,ENSDART00000161728,ENSDART00000161728.2,1,protein_coding
ENSDARG00000036158,ENSDARG00000036158.5,ENSDART00000052503,ENSDART00000052503.5,1,protein_coding
ENSDARG00000076804,ENSDARG00000076804.6,ENSDART00000138540,ENSDART00000138540.3,1,protein_coding
ENSDARG00000068870,ENSDARG00000068870.6,ENSDART00000099751,ENSDART00000099751.5,1,protein_coding
ENSDARG00000017673,ENSDARG00000017673.11,ENSDART00000155815,ENSDART00000155815.3,1,protein_coding
ENSDARG00000076652,ENSDARG00000076652.3,ENSDART00000111324,ENSDART00000111324.3,1,protein_coding
ENSDARG00000003527,ENSDARG00000003527.11,ENSDART00000113837,ENSDART00000113837.5,1,protein_coding
ENSDARG00000006109,ENSDARG00000006109.11,ENSDART00000144825,ENSDART00000144825.2,1,protein_coding
ENSDARG00000095032,ENSDARG00000095032.4,ENSDART00000146341,ENSDART00000146341.2,1,protein_coding
ENSDARG00000062606,ENSDARG00000062606.7,ENSDART00000147623,ENSDART00000147623.3,1,protein_coding
ENSDARG00000029461,ENSDARG00000029461.7,ENSDART00000040733,ENSDART00000040733.5,1,protein_coding
ENSDARG00000044692,ENSDARG00000044692.8,ENSDART00000065671,ENSDART00000065671.7,1,protein_coding
ENSDARG00000013907,ENSDARG00000013907.7,ENSDART00000154458,ENSDART00000154458.2,1,protein_coding
ENSDARG00000077058,ENSDARG00000077058.5,ENSDART00000140896,ENSDART00000140896.2,1,protein_coding
ENSDARG00000094811,ENSDARG00000094811.3,ENSDART00000139510,ENSDART00000139510.2,1,protein_coding
ENSDARG00000014994,ENSDARG00000014994.6,ENSDART00000016211,ENSDART00000016211.6,1,protein_coding
ENSDARG00000045929,ENSDARG00000045929.7,ENSDART00000153526,ENSDART00000153526.4,1,protein_coding
ENSDARG00000019503,ENSDARG00000019503.8,ENSDART00000016765,ENSDART00000016765.7,1,protein_coding
ENSDARG00000069271,ENSDARG00000069271.7,ENSDART00000100668,ENSDART00000100668.4,1,protein_coding
ENSDARG00000057263,ENSDARG00000057263.6,ENSDART00000079864,ENSDART00000079864.5,1,protein_coding
ENSDARG00000044899,ENSDARG00000044899.8,ENSDART00000065996,ENSDART00000065996.7,1,protein_coding
ENSDARG00000043466,ENSDARG00000043466.2,ENSDART00000063816,ENSDART00000063816.2,1,protein_coding
ENSDARG00000058557,ENSDARG00000058557.6,ENSDART00000081440,ENSDART00000081440.4,1,protein_coding
ENSDARG00000097947,ENSDARG00000097947.2,ENSDART00000156846,ENSDART00000156846.2,1,protein_coding
ENSDARG00000035990,ENSDARG00000035990.6,ENSDART00000133059,ENSDART00000133059.3,1,protein_coding
ENSDARG00000005942,ENSDARG00000005942.10,ENSDART00000126115,ENSDART00000126115.3,1,protein_coding
ENSDARG00000092999,ENSDARG00000092999.4,ENSDART00000174684,ENSDART00000174684.2,1,protein_coding
ENSDARG00000008439,ENSDARG00000008439.10,ENSDART00000186518,ENSDART00000186518.1,1,protein_coding
ENSDARG00000086159,ENSDARG00000086159.4,ENSDART00000132905,ENSDART00000132905.2,1,protein_coding
ENSDARG00000103907,ENSDARG00000103907.2,ENSDART00000169729,ENSDART00000169729.2,1,protein_coding
ENSDARG00000093709,ENSDARG00000093709.2,ENSDART00000144700,ENSDART00000144700.2,1,protein_coding
ENSDARG00000012833,ENSDARG00000012833.12,ENSDART00000151904,ENSDART00000151904.3,1,protein_coding
ENSDARG00000015918,ENSDARG00000015918.8,ENSDART00000016502,ENSDART00000016502.8,1,protein_coding
ENSDARG00000014828,ENSDARG00000014828.8,ENSDART00000132604,ENSDART00000132604.2,1,protein_coding
ENSDARG00000101890,ENSDARG00000101890.2,ENSDART00000165568,ENSDART00000165568.2,1,protein_coding
ENSDARG00000059826,ENSDARG00000059826.8,ENSDART00000129710,ENSDART00000129710.4,1,protein_coding
ENSDARG00000078108,ENSDARG00000078108.6,ENSDART00000134626,ENSDART00000134626.3,1,protein_coding
ENSDARG00000070991,ENSDARG00000070991.7,ENSDART00000135583,ENSDART00000135583.3,1,protein_coding
ENSDARG00000041323,ENSDARG00000041323.6,ENSDART00000060561,ENSDART00000060561.6,1,protein_coding
ENSDARG00000005315,ENSDARG00000005315.13,ENSDART00000041055,ENSDART00000041055.9,1,protein_coding
ENSDARG00000090386,ENSDARG00000090386.4,ENSDART00000153825,ENSDART00000153825.2,1,protein_coding
ENSDARG00000009693,ENSDARG00000009693.12,ENSDART00000102540,ENSDART00000102540.4,1,protein_coding
ENSDARG00000100451,ENSDARG00000100451.2,ENSDART00000165908,ENSDART00000165908.2,1,protein_coding
ENSDARG00000037188,ENSDARG00000037188.8,ENSDART00000054078,ENSDART00000054078.8,1,protein_coding
ENSDARG00000069484,ENSDARG00000069484.6,ENSDART00000135812,ENSDART00000135812.2,1,protein_coding
ENSDARG00000003632,ENSDARG00000003632.6,ENSDART00000023323,ENSDART00000023323.6,1,protein_coding
ENSDARG00000057105,ENSDARG00000057105.6,ENSDART00000148333,ENSDART00000148333.3,1,protein_coding
ENSDARG00000002494,ENSDARG00000002494.9,ENSDART00000065933,ENSDART00000065933.6,1,protein_coding
ENSDARG00000096888,ENSDARG00000096888.2,ENSDART00000148677,ENSDART00000148677.2,1,protein_coding
ENSDARG00000099118,ENSDARG00000099118.2,ENSDART00000162913,ENSDART00000162913.2,1,protein_coding
ENSDARG00000099752,ENSDARG00000099752.2,ENSDART00000170633,ENSDART00000170633.2,1,protein_coding
ENSDARG00000069780,ENSDARG00000069780.7,ENSDART00000143804,ENSDART00000143804.3,1,protein_coding
ENSDARG00000000779,ENSDARG00000000779.14,ENSDART00000134735,ENSDART00000134735.4,1,protein_coding
ENSDARG00000055115,ENSDARG00000055115.6,ENSDART00000077420,ENSDART00000077420.6,1,protein_coding
ENSDARG00000057414,ENSDARG00000057414.6,ENSDART00000080075,ENSDART00000080075.5,1,protein_coding
ENSDARG00000034420,ENSDARG00000034420.7,ENSDART00000045628,ENSDART00000045628.6,1,protein_coding
ENSDARG00000076730,ENSDARG00000076730.5,ENSDART00000112493,ENSDART00000112493.4,1,protein_coding
ENSDARG00000056453,ENSDARG00000056453.8,ENSDART00000078949,ENSDART00000078949.6,1,protein_coding
ENSDARG00000102024,ENSDARG00000102024.2,ENSDART00000181861,ENSDART00000181861.1,1,protein_coding
ENSDARG00000073837,ENSDARG00000073837.5,ENSDART00000114260,ENSDART00000114260.5,1,protein_coding
ENSDARG00000016477,ENSDARG00000016477.11,ENSDART00000130781,ENSDART00000130781.4,1,protein_coding
ENSDARG00000076566,ENSDARG00000076566.6,ENSDART00000115050,ENSDART00000115050.4,1,protein_coding
ENSDARG00000027851,ENSDARG00000027851.10,ENSDART00000028542,ENSDART00000028542.9,1,protein_coding
ENSDARG00000094206,ENSDARG00000094206.2,ENSDART00000148182,ENSDART00000148182.2,1,protein_coding
ENSDARG00000078546,ENSDARG00000078546.6,ENSDART00000113735,ENSDART00000113735.4,1,protein_coding
ENSDARG00000097535,ENSDARG00000097535.2,ENSDART00000154490,ENSDART00000154490.2,1,protein_coding
ENSDARG00000062517,ENSDARG00000062517.7,ENSDART00000090530,ENSDART00000090530.7,1,protein_coding
ENSDARG00000043722,ENSDARG00000043722.4,ENSDART00000064204,ENSDART00000064204.4,1,protein_coding
ENSDARG00000059406,ENSDARG00000059406.9,ENSDART00000082519,ENSDART00000082519.8,1,protein_coding
ENSDARG00000079869,ENSDARG00000079869.5,ENSDART00000135155,ENSDART00000135155.2,1,protein_coding
ENSDARG00000079543,ENSDARG00000079543.5,ENSDART00000114795,ENSDART00000114795.4,1,protein_coding
